CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,GroupSize,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,CabinDeck_A,CabinDeck_B,CabinDeck_C,CabinDeck_D,CabinDeck_E,CabinDeck_F,CabinDeck_G,CabinDeck_T,CabinSide_P,CabinSide_S,CabinNumBin_1,CabinNumBin_2,CabinNumBin_3,CabinNumBin_4,CabinNumBin_5,CabinNumBin_6
False,0.49367088607594933,False,0.0009072580645161291,0.0006037634588937712,0.0,8.925383791503035e-05,0.04317466561762392,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
True,0.25316455696202533,False,0.0,0.0,0.0,0.0,0.0,True,0.42857142857142855,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
True,0.25316455696202533,False,0.0,0.0,0.0,0.0,0.0,True,0.42857142857142855,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
False,0.24050632911392406,False,0.0,0.0,0.0,0.0,0.0,False,0.42857142857142855,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
True,0.21518987341772153,False,0.0,0.0,0.0,0.0,0.0,True,0.42857142857142855,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
False,0.34177215189873417,False,0.020463709677419353,0.018079361352430146,0.0,0.0,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
False,0.35443037974683544,False,0.0,0.005433871130043941,0.060474985717783404,0.16659228846840415,0.004868214004720693,True,0.14285714285714285,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
True,0.5189873417721519,False,0.0,0.0,0.0,0.0,0.0,True,0.14285714285714285,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
True,0.31645569620253167,False,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
False,0.3291139240506329,False,0.009375,0.0,0.03827634048804375,0.0,0.0,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
False,0.34177215189873417,False,0.04889112903225806,0.0371985375507329,0.07516526564922876,0.0,4.917387883556255e-05,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
False,0.27848101265822783,False,0.0038306451612903224,0.01620098614698286,0.006529013302864605,0.0020974651910032134,0.005950039339103068,True,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
False,0.7848101265822784,False,0.03225806451612903,0.03954650655754201,0.061699175712070516,0.2229560871117458,0.004179779701022817,False,0.14285714285714285,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
False,0.7341772151898734,False,0.00020161290322580645,3.3542414382987286e-05,0.001142577328001306,8.925383791503035e-05,0.056697482297403616,False,0.14285714285714285,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
False,0.6835443037974683,False,0.07066532258064516,0.0010733572602555932,0.013955765934873094,0.0003570153516601214,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
False,0.3291139240506329,False,0.0,0.0003354241438298729,0.0,0.031328097108175655,4.917387883556255e-05,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
True,0.5569620253164557,False,0.0,0.0,0.0,0.0,0.0,True,0.14285714285714285,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
True,0.43037974683544306,False,0.0,0.0,0.0,0.0,0.0,True,0.14285714285714285,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
True,0.5949367088607594,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
True,0.27848101265822783,False,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
False,0.3670886075949367,False,0.0,0.0,0.07222720966293969,0.0,0.0,True,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
False,0.5443037974683544,False,0.04889112903225806,0.00013416965753194915,0.011099322614869829,0.0021420921099607284,0.0,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
False,0.5316455696202531,False,0.0,0.0,0.002611605321145842,0.034451981435201715,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
False,0.49367088607594933,False,0.0,0.0,0.0010609646617154983,0.0,0.042682926829268296,True,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
False,0.37974683544303794,False,0.062096774193548386,0.0,0.0150983432628744,0.009371652981078187,0.02335759244689221,False,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
False,0.5443037974683544,False,0.23366935483870968,0.0,0.0528033950869175,0.003614780435558729,0.0,True,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
True,0.24050632911392406,False,0.0,0.0,0.0,0.0,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
True,0.3291139240506329,False,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
False,0.5822784810126582,False,0.017237903225806452,0.0,0.10258712152126011,0.00022313459478757588,0.0,True,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
False,0.012658227848101266,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
False,0.27848101265822783,False,0.0,0.0,0.0,0.00044626918957515175,0.03825727773406766,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
True,0.34177215189873417,False,0.0,0.0,0.0,0.0,0.0,True,0.14285714285714285,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
True,0.35443037974683544,False,0.0,0.0,0.0,0.0,0.0,True,0.14285714285714285,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
False,0.45569620253164556,False,0.02429435483870968,0.0,0.05468048641149107,0.0,0.0,False,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
False,0.24050632911392406,False,0.002620967741935484,0.01049877570187502,0.038357953154329556,0.0,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
False,0.22784810126582278,False,0.0020161290322580645,0.03568912890349847,0.0,0.0,0.5725314712824547,False,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
False,0.0759493670886076,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
False,0.22784810126582278,False,0.026411290322580647,0.01012980914366216,0.09197747490410513,0.18854873259550162,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
False,0.27848101265822783,False,0.0012096774193548388,0.025022641129708516,0.06545335836121767,0.00258836129953588,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
False,0.46835443037974683,False,0.0020161290322580645,0.0,0.20884681302538155,0.0008925383791503035,0.0,True,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
False,0.45569620253164556,False,0.0003024193548387097,0.0,0.03550150983432629,0.0003570153516601214,0.013621164437450825,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
False,0.46835443037974683,False,0.0,0.0002683393150638983,0.005712886640006529,0.016065690824705464,0.012686860739575138,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
False,0.4430379746835443,False,0.01754032258064516,0.0,0.031094425854892683,0.0,0.003048780487804878,False,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
False,0.2911392405063291,False,0.10181451612903226,0.0,0.00269321798743165,0.00044626918957515175,0.0,True,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
False,0.3037974683544304,False,0.13780241935483872,0.0,8.161266628580756e-05,0.0,0.0,False,0.14285714285714285,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
False,0.6835443037974683,True,0.0,0.11340690302888001,0.0,0.19916993930739021,0.0016719118804091266,False,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
False,0.6582278481012658,False,0.13881048387096775,0.0,0.002611605321145842,0.0009817922170653338,0.0,True,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
False,0.012658227848101266,False,0.0,0.0,0.0,0.0,0.0,True,0.5714285714285714,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
False,0.27848101265822783,False,0.0,0.009962097071747224,0.0002448379988574227,0.03016779721528026,0.1437844217151849,False,0.5714285714285714,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
False,0.34177215189873417,False,0.0,0.40509173850333746,0.0,0.0033470189218136382,0.0,True,0.5714285714285714,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
True,0.6075949367088608,False,0.0,0.0,0.0,0.0,0.0,True,0.5714285714285714,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
False,0.5949367088607594,False,0.13306451612903225,0.014356153355918558,0.00032645066514323026,0.0010710460549803642,0.0,False,0.5714285714285714,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
True,0.31645569620253167,False,0.0,0.0,0.0,0.0,0.0,True,0.42857142857142855,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
False,0.620253164556962,False,0.0009072580645161291,0.08137389729312716,0.007753203297151718,0.05573902177793645,0.008261211644374508,False,0.42857142857142855,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
False,0.4177215189873418,False,0.0,0.06748733773857042,8.161266628580756e-05,0.40717600856836844,0.0001966955153422502,False,0.42857142857142855,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
False,0.8481012658227848,False,0.0,0.15815248381578506,0.0,0.02673152445555159,0.0002950432730133753,True,0.42857142857142855,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
True,0.06329113924050633,False,0.0,0.0,0.0,0.0,0.0,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
True,0.7594936708860759,False,0.0,0.0,0.0,0.0,0.0,True,0.42857142857142855,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
True,0.7088607594936709,False,0.0,0.0,0.0,0.0,0.0,True,0.42857142857142855,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
False,0.7468354430379747,False,0.0,0.0741287357864019,0.0,0.18230096394144948,0.0005409126671911881,False,0.42857142857142855,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
True,0.5569620253164557,False,0.0,0.0,0.0,0.0,0.0,True,0.42857142857142855,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
False,0.4177215189873418,False,0.0,0.0255928621742193,8.161266628580756e-05,0.0029453766511960016,0.004130605822187254,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
False,0.3670886075949367,False,0.1376008064516129,0.0,0.06455561903207378,0.009371652981078187,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
True,0.16455696202531644,False,0.0,0.0,0.0,0.0,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
True,0.43037974683544306,False,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
True,0.569620253164557,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
False,0.49367088607594933,False,0.0,0.015228256129876229,0.0,0.02026062120671189,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
False,0.22784810126582278,False,0.012903225806451613,0.0012410693321705296,0.051089529094915535,0.0,0.00024586939417781275,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
True,0.31645569620253167,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
True,0.27848101265822783,False,0.0,0.0,0.0,0.0,0.0,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
False,0.4050632911392405,False,0.0,0.1377251534565458,0.031665714518893336,0.039807211710103534,9.83477576711251e-05,True,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
False,0.26582278481012656,False,0.05604838709677419,0.0,0.0016322533257161513,0.07091217422349161,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
False,0.20253164556962025,False,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
True,0.569620253164557,False,0.0,0.0,0.0,0.0,0.0,True,0.14285714285714285,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
False,0.5569620253164557,True,0.14203629032258064,0.03052359708851843,0.0013874153268587286,0.06479828632631203,0.18597560975609756,False,0.14285714285714285,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
True,0.34177215189873417,False,0.0,0.0,0.0,0.0,0.0,True,0.14285714285714285,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
False,0.3291139240506329,False,0.001411290322580645,0.0,0.0,0.03824526954659051,0.0,False,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
False,0.5822784810126582,False,0.13004032258064516,0.0,0.004651921978291031,0.0,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
False,0.3037974683544304,False,0.0,0.0,0.0528850077532033,0.0,0.0,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
False,0.18987341772151897,False,0.0,0.02633079529064502,0.0,0.0,0.0,True,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
True,0.13924050632911392,False,0.0,0.0,0.0,0.0,0.0,True,0.42857142857142855,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
True,0.08860759493670886,False,0.0,0.0,0.0,0.0,0.0,False,0.42857142857142855,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
True,0.0,False,0.0,0.0,0.0,0.0,0.0,True,0.42857142857142855,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
True,0.18987341772151897,False,0.0,0.0,0.0,0.0,0.0,True,0.42857142857142855,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
False,0.5569620253164557,True,0.0,0.04102237279039345,0.0063657879702929895,0.06328097108175652,0.060926435877262,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
False,0.4430379746835443,False,0.0,0.02421762318451682,0.0,0.0,0.009097167584579072,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
False,0.16455696202531644,False,0.08870967741935484,0.0,0.0,0.0,0.0,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
False,0.569620253164557,True,0.0779233870967742,0.0027504779794049576,0.0,0.00026776151374509105,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
False,0.25316455696202533,False,0.0,0.0137188474826418,0.08112299028809272,0.009594787575865764,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
True,0.3037974683544304,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
True,0.0379746835443038,False,0.0,0.0,0.0,0.0,0.0,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
False,0.35443037974683544,False,0.2435483870967742,0.2993995907825445,0.0033461193177181103,4.4626918957515175e-05,0.022718332022029896,True,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
False,0.5569620253164557,False,0.0,0.00013416965753194915,0.0004896759977148454,0.038557657979293114,0.001622738001573564,True,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
True,0.4430379746835443,False,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
False,0.24050632911392406,False,0.0,0.0,8.161266628580756e-05,0.028739735808639772,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
False,0.27848101265822783,False,0.058366935483870966,0.0,0.02179058189831062,0.0,0.0053107789142407555,False,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
False,0.37974683544303794,False,0.0003024193548387097,0.0,0.07181914633151065,0.0,0.001966955153422502,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
False,0.45569620253164556,False,0.0,0.15952772280548752,0.0,0.34889325240985364,0.004720692368214005,False,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
